LOCAL HEALTH UNIT,OPERATION NAME,ADDRESS,CITY,STATE,ZIP,MUNCIPALITY,COUNTY,VENDOR TYPE,CREATION DATE,LOCATION
Suffolk,BERGEN DELI,605 BERGEN AVE AVENUE,WEST BABYLON,NY,11704,BABYLON,SUFFOLK,DELICATESSEN,05/09/2016,"605 BERGEN AVE AVENUE
WEST BABYLON, NY 11704
(40.676291906000074, -73.33818721699998)"
Suffolk,POND DELI,2140 POND RD,,NY,,BROOKHAVEN,SUFFOLK,DELICATESSEN,05/09/2016,"2140 POND RD
NY
(42.57956696000008, -75.80910585699996)"
Westchester,P & C SUPERMARKET CORP.,157 WESTCHESTER AVENUE,PORT CHESTER,NY,10573,RYE,WESTCHESTER,GROCERY SUPERMARKET,05/09/2016,"157 WESTCHESTER AVENUE
PORT CHESTER, NY 10573
(41.00150369500005, -73.66570106499995)"
Suffolk,7-11/LUKOIL,1733 OLD COUNTRY RD,RIVERHEAD,NY,11901,RIVERHEAD,SUFFOLK,CONVENIENCE STORE,05/09/2016,"1733 OLD COUNTRY RD
RIVERHEAD, NY 11901
(40.92428358900003, -72.70293757599995)"
Suffolk,SOUTHDOWN DELICATESSEN & CATERERS,230 WALL STREET,HUNTINGTON,NY,11743,HUNTINGTON,SUFFOLK,DELICATESSEN,05/09/2016,"230 WALL STREET
HUNTINGTON, NY 11743
(40.87947814200004, -73.42525495399997)"
Tompkins,MIRABITO #45,600 NORTH FULTON STREET,ITHACA,NY,14850,ITHACA,TOMPKINS,CONVENIENCE/GAS,05/09/2016,"600 NORTH FULTON STREET
ITHACA, NY 14850
(42.44451486400004, -76.50973504999996)"
Suffolk,SHELL,1010 WALT WHITMAN ROAD,,NY,,HUNTINGTON,SUFFOLK,GAS STATION,05/09/2016,"1010 WALT WHITMAN ROAD
NY
(42.57956696000008, -75.80910585699996)"
Ulster,SPEEDWAY #07874,380 FLATBUSH AVENUE,KINGSTON,NY,12401,ULSTER,ULSTER,CONVENIENCE/GAS,05/09/2016,"380 FLATBUSH AVENUE
KINGSTON, NY 12401
(41.94151130100005, -73.98727731099996)"
Tompkins,JABBERWOCK,115 SOUTH CAYUGA,ITHACA,NY,14850,ITHACA,TOMPKINS,OTHER,05/09/2016,"115 SOUTH CAYUGA
ITHACA, NY 14850
(42.43936436400003, -76.49894423399996)"
Tioga,OWEGO E-Z MART,2 WEST MAIN STREET,OWEGO,NY,13827,OWEGO,TIOGA,CONVENIENCE/GAS,05/09/2016,"2 WEST MAIN STREET
OWEGO, NY 13827
(42.100162588000046, -76.26934954799998)"
Suffolk,LA CAYA DELI & GROCERY,123 W MAIN STREET,RIVERHEAD,NY,11901,RIVERHEAD,SUFFOLK,DELICATESSEN,05/09/2016,"123 W MAIN STREET
RIVERHEAD, NY 11901
(40.91710954400003, -72.66455145299994)"
Suffolk,RITE-AID,1968 VETERANS HWY,ISLANDIA,NY,11749,ISLIP,SUFFOLK,PHARMACY,05/09/2016,"1968 VETERANS HWY
ISLANDIA, NY 11749
(40.79890446600007, -73.17340094299993)"
Suffolk,SUNOCO,114 BROADHOLLOW ROAD,,NY,,HUNTINGTON,SUFFOLK,GAS STATION,05/09/2016,"114 BROADHOLLOW ROAD
NY
(42.57956696000008, -75.80910585699996)"
Ulster,RITE AID #10700,485 BROADWAY,KINGSTON,NY,12401,KINGSTON,ULSTER,PHARMACY,05/09/2016,"485 BROADWAY
KINGSTON, NY 12401
(41.92762396900008, -73.99946912899998)"
Tompkins,RITE AID #10882,2309 NORTH TRIPHAMMER ROAD,ITHACA,NY,14850,LANSING,TOMPKINS,PHARMACY,05/09/2016,"2309 NORTH TRIPHAMMER ROAD
ITHACA, NY 14850
(42.48303808400004, -76.48520406199998)"
Suffolk,BIG DADDY'S CIGAR LOUNGE,343 SMITHTOWN BLVD,RONKONKOMA,NY,11779,BROOKHAVEN,SUFFOLK,TOBACCO RETAIL,05/09/2016,"343 SMITHTOWN BLVD
RONKONKOMA, NY 11779
(40.832007780000026, -73.13100648099999)"
Suffolk,FLAME FINE CIGARS & SMOKING LOUNGE,308 MAIN STREET,PORT JEFFERSON,NY,11777,BROOKHAVEN,SUFFOLK,TOBACCO RETAIL,05/09/2016,"308 MAIN STREET
PORT JEFFERSON, NY 11777
(40.94497577200008, -73.06789518899996)"
Suffolk,A & M DELI,132 CONNETQUOT AVENUE,EAST ISLIP,NY,11730,ISLIP,SUFFOLK,DELICATESSEN,05/09/2016,"132 CONNETQUOT AVENUE
EAST ISLIP, NY 11730
(40.74182394700006, -73.16909511899996)"
Suffolk,CITGO,675 SUNRISE HWY,WEST BABYLON,NY,11704,BABYLON,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"675 SUNRISE HWY
WEST BABYLON, NY 11704
(40.71376838500004, -73.34354171599995)"
Suffolk,PROCITA STATIONARY,944 LITTLE EAST NECK RD,,NY,,BABYLON,SUFFOLK,STATIONERY STORE,05/09/2016,"944 LITTLE EAST NECK RD
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,STONY BROOK VILLAGE GREEN SERVICE STATION,105 MAIN STREET,STONY BROOK,NY,11790,BROOKHAVEN,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"105 MAIN STREET
STONY BROOK, NY 11790
(40.91621761600004, -73.14712385599995)"
Ulster,GETTY MART,333 WASHINGTON AVENUE,KINGSTON,NY,12401,KINGSTON,ULSTER,CONVENIENCE/GAS,05/09/2016,"333 WASHINGTON AVENUE
KINGSTON, NY 12401
(41.93306314600005, -74.02424017399994)"
Westchester,JANIKA REALTY LLC,400 EAST MAIN STREET,JEFFERSON VALLEY,NY,10535,YORKTOWN,WESTCHESTER,CONVENIENCE STORE,05/09/2016,"400 EAST MAIN STREET
JEFFERSON VALLEY, NY 10535
(41.335827719000065, -73.79853461199997)"
Suffolk,THE SURF LODGE,183 EDGEMERE STREET,MONTAUK,NY,11954,E. HAMPTON,SUFFOLK,RESTAURANT/ATUPA,05/09/2016,"183 EDGEMERE STREET
MONTAUK, NY 11954
(41.04414707700005, -71.95012866899998)"
Suffolk,7-ELEVEN #36043A,3785 HORSEBLOCK RD,MEDFORD,NY,11763,BROOKHAVEN,SUFFOLK,CONVENIENCE STORE,05/09/2016,"3785 HORSEBLOCK RD
MEDFORD, NY 11763
(40.813795164000055, -72.95594976699994)"
Suffolk,OAKDALE VILLAGE MARKET,949C MONTAUK HWY.,OAKDALE,NY,11769,ISLIP,SUFFOLK,CONVENIENCE STORE,05/09/2016,"949C MONTAUK HWY.
OAKDALE, NY 11769
(40.74064455000007, -73.12640087599993)"
Suffolk,PECONIC BEVERAGE,74 COUNTY RD 39,SOUTHAMPTON,NY,11968,SOUTHAMPTON,SUFFOLK,LIQUOR/BEVERAGE STORE,05/09/2016,"74 COUNTY RD 39
SOUTHAMPTON, NY 11968
(40.896723379000036, -72.40099557499997)"
Suffolk,SMOKE SHOP,785 DEER PARK AVE. STE.G,NORTH BABYLON,NY,11703,BABYLON,SUFFOLK,TOBACCO RETAIL,05/09/2016,"785 DEER PARK AVE. STE.G
NORTH BABYLON, NY 11703
(40.722284940000065, -73.32251548799996)"
Tioga,DOLLAR GENERAL STORE #6065,557 BROAD STREET,WAVERLY,NY,14892,BARTON,TIOGA,DISCOUNT STORE,05/09/2016,"557 BROAD STREET
WAVERLY, NY 14892
(42.001706144000025, -76.53003628899995)"
Tompkins,STATE SMOKE SHOP,124 WEST STATE STREET,ITHACA,NY,14850,ITHACA,TOMPKINS,CONVENIENCE STORE,05/09/2016,"124 WEST STATE STREET
ITHACA, NY 14850
(42.43954735900007, -76.49993174599996)"
Suffolk,NANITOS DELI,1036 LITTLE EAST NECK RD.,WEST BABYLON,NY,11704,BABYLON,SUFFOLK,DELICATESSEN,05/09/2016,"1036 LITTLE EAST NECK RD.
WEST BABYLON, NY 11704
(40.724618658000054, -73.35943439799996)"
Suffolk,SPEEDWAY,1879 ROUTE 58,RIVERHEAD,NY,11779,RIVERHEAD,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"1879 ROUTE 58
RIVERHEAD, NY 11779
(40.82250575300003, -73.13908073699997)"
Suffolk,AROMA SMOKE SHOP,6 E. MAIN ST.,SMITHTOWN,NY,11787,SMITHTOWN,SUFFOLK,TOBACCO RETAIL,05/09/2016,"6 E. MAIN ST.
SMITHTOWN, NY 11787
(40.85490759400005, -73.19502625699994)"
Suffolk,SOUND AVENUE GROCERY,5087 SOUND AVE.,RIVERHEAD,NY,11901,RIVERHEAD,SUFFOLK,DELICATESSEN,05/09/2016,"5087 SOUND AVE.
RIVERHEAD, NY 11901
(40.968023739000046, -72.62681889899994)"
Suffolk,RAILROAD MARKET & DELI,159 RAILROAD AVENUE,RIVERHEAD,NY,11901,SOUTHAMPTON,SUFFOLK,STATIONERY STORE,05/09/2016,"159 RAILROAD AVENUE
RIVERHEAD, NY 11901
(40.91964035400008, -72.66662514099994)"
Ulster,MAIN STREET AUTO SERVICE,160 MAIN STREET,NEW PALTZ,NY,12561,NEW PALTZ,ULSTER,CONVENIENCE/GAS,05/09/2016,"160 MAIN STREET
NEW PALTZ, NY 12561
(41.74694409700004, -74.08059959999997)"
Tioga,MOBILE STATION -OWEGO CONVENIENT STORE,105  SOUTH SIDE DRIVE,OWEGO,NY,13827,OWEGO,TIOGA,CONVENIENCE/GAS,05/09/2016,"105 SOUTH SIDE DRIVE
OWEGO, NY 13827
(42.100396860000046, -76.25357404899995)"
Suffolk,MOBIL MART,268 HIGBIE LANE,W. ISLIP,NY,11795,ISLIP,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"268 HIGBIE LANE
W. ISLIP, NY 11795
(40.709679693000055, -73.30662343599994)"
Westchester,"MAMA ROSA & SONS ITALIAN DELI, INC.",205 EAST  POST ROAD,WHITE PLAINS,NY,10606,WHITE PLAINS,WESTCHESTER,DELICATESSEN,05/09/2016,"205 EAST POST ROAD
WHITE PLAINS, NY 10606
(41.01969710000003, -73.77622002599998)"
Suffolk,GULF,253 BROADWAY,HUNTINGTON,NY,11743,HUNTINGTON,SUFFOLK,GAS STATION,05/09/2016,"253 BROADWAY
HUNTINGTON, NY 11743
(40.85056707800004, -73.36591530199996)"
Suffolk,WEIR'S CORNER DELI,495 GRANNY RD,,NY,,BROOKHAVEN,SUFFOLK,CONVENIENCE STORE,05/09/2016,"495 GRANNY RD
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,RITE AID #5665,2799 ROUTE 112,MEDFORD,NY,11763,BROOKHAVEN,SUFFOLK,PHARMACY,05/09/2016,"2799 ROUTE 112
MEDFORD, NY 11763
(40.82549644800008, -72.99555996799995)"
Rockland,AMIGO EXPRESS FOOD MART,12 SOUTH MAIN STREET,SPRING VALLEY,NY,10977,RAMAPO,ROCKLAND,CONVENIENCE STORE,05/09/2016,"12 SOUTH MAIN STREET
SPRING VALLEY, NY 10977
(41.110941437000065, -74.04483964299999)"
Suffolk,MARTA'S DELI,300 RIVERLEIGH AVE,RIVERHEAD,NY,11901,RIVERHEAD,SUFFOLK,DELICATESSEN,05/09/2016,"300 RIVERLEIGH AVE
RIVERHEAD, NY 11901
(40.912835717000064, -72.66114037099999)"
Suffolk,MONTAUK CORNER STORE,710 MONTAUK  HIGHWAY,MONTAUK,NY,11954,E. HAMPTON,SUFFOLK,DISCOUNT STORE,05/09/2016,"710 MONTAUK HIGHWAY
MONTAUK, NY 11954
(41.03372604000003, -71.94571479299998)"
Suffolk,EMPIRE,150 LAKELAND AVE,,NY,,ISLIP,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"150 LAKELAND AVE
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,IDEAL FOOD MART,1133 MONTAUK HWY,,NY,,BROOKHAVEN,SUFFOLK,CONVENIENCE STORE,05/09/2016,"1133 MONTAUK HWY
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,GULF,240 W. MAIN ST.,SMITHTOWN,NY,11787,SMITHTOWN,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"240 W. MAIN ST.
SMITHTOWN, NY 11787
(40.85655831400004, -73.20362813199995)"
Suffolk,J.R. DRIVE THRU,1028 ROUTE 25A,MT SINAI,NY,11766,BROOKHAVEN,SUFFOLK,CONVENIENCE STORE,05/09/2016,"1028 ROUTE 25A
MT SINAI, NY 11766
(40.94050315700008, -73.00071978599993)"
Suffolk,11-Jul,251 W. MONTAUK HWY.,LINDENHURST,NY,11757,BABYLON,SUFFOLK,CONVENIENCE STORE,05/09/2016,"251 W. MONTAUK HWY.
LINDENHURST, NY 11757
(40.67587455300003, -73.36979885999995)"
Suffolk,BILLIE'S 1890 SALOON,304 MAIN ST,,NY,,BROOKHAVEN,SUFFOLK,BAR/LOUNGE,05/09/2016,"304 MAIN ST
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,HP PETROLEUM,1373 STRAIGHT PATH,WYANDANCH,NY,11798,BABYLON,SUFFOLK,GAS STATION,05/09/2016,"1373 STRAIGHT PATH
WYANDANCH, NY 11798
(40.74331360800005, -73.36610944499995)"
Suffolk,CROMER'S COUNTRY MARKET,3500 NOYAC RD,,NY,,SOUTHAMPTON,SUFFOLK,GROCERY SUPERMARKET,05/09/2016,"3500 NOYAC RD
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,SAI CARD & GIFT,298 PORTION RD,RONKONKOMA,NY,11779,BROOKHAVEN,SUFFOLK,STATIONERY STORE,05/09/2016,"298 PORTION RD
RONKONKOMA, NY 11779
(40.827604430000065, -73.10131685799996)"
Suffolk,WHISTLE STOP CARD,90 RAILROAD AVE,RONKONKOMA,NY,11779,BROOKHAVEN,SUFFOLK,STATIONERY STORE,05/09/2016,"90 RAILROAD AVE
RONKONKOMA, NY 11779
(40.80874492200007, -73.10493534499994)"
Suffolk,OK PETROLEUM,4 COLONIAL SPRINGS ROAD,,NY,,BABYLON,SUFFOLK,GAS STATION,05/09/2016,"4 COLONIAL SPRINGS ROAD
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,11-Jul,61 SUNSET AVE.,WESTHAMPTON BEACH,NY,11978,SOUTHAMPTON,SUFFOLK,CONVENIENCE STORE,05/09/2016,"61 SUNSET AVE.
WESTHAMPTON BEACH, NY 11978
(40.81089464100006, -72.64509679899999)"
Westchester,NEW YORK BAGELS,1032 YONKERS AVENUE,YONKERS,NY,10701,YONKERS,WESTCHESTER,DELICATESSEN,05/09/2016,"1032 YONKERS AVENUE
YONKERS, NY 10701
(40.914543869000056, -73.85909138999995)"
Suffolk,GULF,10 COUNTY RD.39,SOUTHAMPTON,NY,11968,SOUTHAMPTON,SUFFOLK,GAS STATION,05/09/2016,"10 COUNTY RD.39
SOUTHAMPTON, NY 11968
(40.896402857000055, -72.39775772299998)"
Suffolk,BP,1680 NORTH OCEAN  AVENUE,HOLTSVILLE,NY,11742,BROOKHAVEN,SUFFOLK,BAR/LOUNGE,05/09/2016,"1680 NORTH OCEAN AVENUE
HOLTSVILLE, NY 11742
(40.81716754400003, -73.02037651199998)"
Tompkins,KINNEY DRUGS #71,2100 TRUMANSBURG ROAD,TRUMANSBURG,NY,14886,ULYSSES,TOMPKINS,PHARMACY,05/09/2016,"2100 TRUMANSBURG ROAD
TRUMANSBURG, NY 14886
(42.53405349500008, -76.64260239799995)"
Suffolk,BP,1270 WELLWOOD AVE.,WEST BABYLON,NY,11704,BABYLON,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"1270 WELLWOOD AVE.
WEST BABYLON, NY 11704
(40.732489188000045, -73.39819592399994)"
Suffolk,RITE AID,18 INDIAN HEAD ROAD,KINGS PARK,NY,11754,SMITHTOWN,SUFFOLK,PHARMACY,05/09/2016,"18 INDIAN HEAD ROAD
KINGS PARK, NY 11754
(40.88382378500006, -73.25370845999998)"
Suffolk,SUNOCO,160 NEW YORK AVE,HUNTINGTON,NY,11743,HUNTINGTON,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"160 NEW YORK AVE
HUNTINGTON, NY 11743
(40.877052666000054, -73.42308239999994)"
Suffolk,MOBIL,271 PORTION ROAD,RONKONKOMA,NY,11779,BROOKHAVEN,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"271 PORTION ROAD
RONKONKOMA, NY 11779
(40.82748717900006, -73.10191841699998)"
Westchester,THE FAMILY FOOD CENTER LLC,100 LINDEN STREET,YONKERS,NY,10701,YONKERS,WESTCHESTER,DELICATESSEN,05/09/2016,"100 LINDEN STREET
YONKERS, NY 10701
(40.93251458800006, -73.89231112399995)"
Ulster,STEWART'S SHOP #213,1 BOULEVARD,KINGSTON,NY,12401,KINGSTON,ULSTER,CONVENIENCE STORE,05/09/2016,"1 BOULEVARD
KINGSTON, NY 12401
(41.92413785800005, -74.01302661699998)"
Suffolk,APPLEGREEN,540 ISLIP AVE.,ISLIP,NY,11751,ISLIP,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"540 ISLIP AVE.
ISLIP, NY 11751
(40.75263543800003, -73.20885613599995)"
Tompkins,FAMILY DOLLAR STORE #7273,5 ENTERPRISE DRIVE,DRYDEN,NY,13053,DRYDEN,TOMPKINS,DISCOUNT STORE,05/09/2016,"5 ENTERPRISE DRIVE
DRYDEN, NY 13053
(42.49822805700006, -76.30227417299994)"
Suffolk,PORT JEFFERSON BEVERAGE,5 RAILROAD AVE,,NY,,BROOKHAVEN,SUFFOLK,LIQUOR/BEVERAGE STORE,05/09/2016,"5 RAILROAD AVE
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,GULF,150 MORRIS AVE,,NY,,BROOKHAVEN,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"150 MORRIS AVE
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,CARMEN'S RIVER DELI,450 MAIN STREET,YAPHANK,NY,11980,BROOKHAVEN,SUFFOLK,DELICATESSEN,05/09/2016,"450 MAIN STREET
YAPHANK, NY 11980
(40.84198408800006, -72.93387176499994)"
Suffolk,CITGO,626 ROUTE 112,PATCHOGUE,NY,11772,BROOKHAVEN,SUFFOLK,GAS STATION,05/09/2016,"626 ROUTE 112
PATCHOGUE, NY 11772
(40.78983244500006, -73.00869663699996)"
Suffolk,CITGO,728 WALT WHITMAN ROAD,MELVILLE,NY,11747,HUNTINGTON,SUFFOLK,GAS STATION,05/09/2016,"728 WALT WHITMAN ROAD
MELVILLE, NY 11747
(40.80385948000003, -73.41115782399999)"
Suffolk,KING KULLEN,275 W. JERICHO TPKE.,,NY,,HUNTINGTON,SUFFOLK,GROCERY SUPERMARKET,05/09/2016,"275 W. JERICHO TPKE.
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,BRISCOE GIFT BOX,72 ROUTE 109,,NY,,BABYLON,SUFFOLK,STATIONERY STORE,05/09/2016,"72 ROUTE 109
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,HUNTINGTON ONE STOP,5 HIGH STREET,HUNTINGTON,NY,11743,HUNTINGTON,SUFFOLK,CONVENIENCE STORE,05/09/2016,"5 HIGH STREET
HUNTINGTON, NY 11743
(40.86809670500003, -73.42614192599996)"
Suffolk,TOWN & COUNTRY DELI,85 N. COUNTRY RD.,MIILLER PLACE,NY,11764,BROOKHAVEN,SUFFOLK,DELICATESSEN,05/09/2016,"85 N. COUNTRY RD.
MIILLER PLACE, NY 11764
(40.95804793600007, -73.00432478199997)"
Suffolk,7-ELEVEN #34034A,1000 WELLWOOD AVE.,WEST BABYLON,NY,11704,BABYLON,SUFFOLK,CONVENIENCE STORE,05/09/2016,"1000 WELLWOOD AVE.
WEST BABYLON, NY 11704
(40.71576739400007, -73.39256993799995)"
Ulster,"NEW MODENA MART, INC.",1 RUDOLPH ROAD,MODENA,NY,12548,PLATTEKILL,ULSTER,CONVENIENCE/GAS,05/09/2016,"1 RUDOLPH ROAD
MODENA, NY 12548
(41.65842414200006, -74.11398864399996)"
Suffolk,STOP & SHOP,1730 VETERANS HWY,,NY,,ISLIP,SUFFOLK,GROCERY SUPERMARKET,05/09/2016,"1730 VETERANS HWY
NY
(42.57956696000008, -75.80910585699996)"
Tompkins,RITE AID PHARMACY #00704,330 PINE TREE ROAD,ITHACA,NY,14850,ITHACA,TOMPKINS,PHARMACY,05/09/2016,"330 PINE TREE ROAD
ITHACA, NY 14850
(42.43797505400005, -76.46535269099996)"
Suffolk,BP,367-A SUNRISE HIGHWAY,WEST BABYLON,NY,11704,BABYLON,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"367-A SUNRISE HIGHWAY
WEST BABYLON, NY 11704
(40.71307676300006, -73.36359072499994)"
Suffolk,USA,1111 OLD NICHOLS RD. ROAD,ISLANDIA,NY,11749,ISLIP,SUFFOLK,BAR/LOUNGE,05/09/2016,"1111 OLD NICHOLS RD. ROAD
ISLANDIA, NY 11749
(40.80769758200006, -73.16122077299997)"
Suffolk,DUCK WALK VINEYARDS,231 MONTAUK HIGHWAY,WATERMILL,NY,11976,SOUTHAMPTON,SUFFOLK,OTHER,05/09/2016,"231 MONTAUK HIGHWAY
WATERMILL, NY 11976
(40.902704898000025, -72.36570787599999)"
Suffolk,BP,1081 MASTI RD ROAD,MASTIC,NY,11702,BROOKHAVEN,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"1081 MASTI RD ROAD
MASTIC, NY 11702
(40.69962794700007, -73.32250361199993)"
Suffolk,STONY BROOK TOBACCONIST,712A ROUTE 25A,,NY,,BROOKHAVEN,SUFFOLK,TOBACCO RETAIL,05/09/2016,"712A ROUTE 25A
NY
(42.57956696000008, -75.80910585699996)"
Ulster,CUMBERLAND FARMS #1562,162 BROADWAY STREET,PORT EWEN,NY,12466,ESOPUS,ULSTER,CONVENIENCE/GAS,05/09/2016,"162 BROADWAY STREET
PORT EWEN, NY 12466
(41.90760122700004, -73.97684249899999)"
Suffolk,EXPRESS SANDWICH SHOP,902 CONKLIN STREET,,NY,,BABYLON,SUFFOLK,DELICATESSEN,05/09/2016,"902 CONKLIN STREET
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,TAVARAS DELI,198 W MAIN ST,,NY,,BROOKHAVEN,SUFFOLK,DELICATESSEN,05/09/2016,"198 W MAIN ST
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,HOUSE OF GLASS,777 UDALL RD. SUITE D,WEST ISLIP,NY,11795,ISLIP,SUFFOLK,TOBACCO RETAIL,05/09/2016,"777 UDALL RD. SUITE D
WEST ISLIP, NY 11795
(40.72554493800004, -73.29919082699996)"
Tompkins,TRUMANSBURG SHUR SAVE,2085 TRUMANSBURG ROAD,TRUMANSBURG,NY,14886,ULYSSES,TOMPKINS,GROCERY SUPERMARKET,05/09/2016,"2085 TRUMANSBURG ROAD
TRUMANSBURG, NY 14886
(42.53367586200005, -76.64160936299999)"
Suffolk,SUNSET BEACH HOTEL,35 SHORE RD.,SHELTER ISLAND HTS.,NY,11965,SHELTER ISLAND,SUFFOLK,RESTAURANT/ATUPA,05/09/2016,"35 SHORE RD.
SHELTER ISLAND HTS., NY 11965
(41.07419803300007, -72.36515075099999)"
Suffolk,RICHIE'S GAS N GO/ SUNOCO,1511 MIDDLE COUNTRY RD,RIDGE,NY,11961,BROOKHAVEN,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"1511 MIDDLE COUNTRY RD
RIDGE, NY 11961
(40.89931491600004, -72.87329683199994)"
Suffolk,STATIONERY (BACK OF AT&T STORE),177 S. WELLWOOD AVE.,LINDENHURST,NY,11757,BABYLON,SUFFOLK,STATIONERY STORE,05/09/2016,"177 S. WELLWOOD AVE.
LINDENHURST, NY 11757
(40.68578741700003, -73.37235953799996)"
Suffolk,11-Jul,2209 MIDDLE COUNTRY RD,,NY,,BROOKHAVEN,SUFFOLK,CONVENIENCE STORE,05/09/2016,"2209 MIDDLE COUNTRY RD
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,SPEEDWAY #07637,214 ISLIP AVE.,ISLIP,NY,11751,ISLIP,SUFFOLK,GAS STATION,05/09/2016,"214 ISLIP AVE.
ISLIP, NY 11751
(40.73781706700004, -73.20775891599999)"
Suffolk,VALERO,225 HIGBIE LANE,WEST ISLIP,NY,11795,ISLIP,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"225 HIGBIE LANE
WEST ISLIP, NY 11795
(40.70822743800005, -73.30630407899997)"
Suffolk,POLISH TOWN DELI,432 PULASKI ROAD,RIVERHEAD,NY,11901,SOUTHAMPTON,SUFFOLK,DELICATESSEN,05/09/2016,"432 PULASKI ROAD
RIVERHEAD, NY 11901
(40.92136582300003, -72.67097362399994)"
Suffolk,SPEEDWAY #07844,1275 DEER PARK AVE.,NORTH BABYLON,NY,11703,BABYLON,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"1275 DEER PARK AVE.
NORTH BABYLON, NY 11703
(40.739282950000074, -73.32074655699995)"
Rockland,GULF - CONGERS,65 LAKE ROAD,CONGERS,NY,10920,CLARKSTOWN,ROCKLAND,GAS STATION,05/09/2016,"65 LAKE ROAD
CONGERS, NY 10920
(41.15062702000006, -73.94198343599999)"
Suffolk,EXXON,331 E. JERICHO TURNPIKE,SMITHTOWN,NY,11787,SMITHTOWN,SUFFOLK,GAS STATION,05/09/2016,"331 E. JERICHO TURNPIKE
SMITHTOWN, NY 11787
(40.85562433300004, -73.17243523399998)"
Rockland,MOBIL - SPRING VALLEY,189 ROUTE 59,SPRING VALLEY,NY,10977,RAMAPO,ROCKLAND,CONVENIENCE/GAS,05/09/2016,"189 ROUTE 59
SPRING VALLEY, NY 10977
(41.10872223500007, -74.04233303599995)"
Suffolk,J&B 50% OFF CARDS,11 UDALL ROAD,WEST ISLIP,NY,11795,ISLIP,SUFFOLK,STATIONERY STORE,05/09/2016,"11 UDALL ROAD
WEST ISLIP, NY 11795
(40.71077828800003, -73.30645660799996)"
Westchester,NUEVO VILLAGE CORP.,130 WEST 3RD STREET,MOUNT VERNON,NY,10550,MT. VERNON,WESTCHESTER,CONVENIENCE STORE,05/09/2016,"130 WEST 3RD STREET
MOUNT VERNON, NY 10550
(40.905612905000055, -73.84063485499996)"
Suffolk,RED HOUSE DISCOUNT,394 OLD WALT WHITMAN RD.,MELVILLE,NY,11747,HUNTINGTON,SUFFOLK,CONVENIENCE STORE,05/09/2016,"394 OLD WALT WHITMAN RD.
MELVILLE, NY 11747
(40.81507424500006, -73.41155876799996)"
Ulster,BORDERLINE DELI,1218 BURLINGHAM ROAD,PINE BUSH,NY,12566,SHAWANGUNK,ULSTER,DELICATESSEN,05/09/2016,"1218 BURLINGHAM ROAD
PINE BUSH, NY 12566
(41.601296672000046, -74.34913390699995)"
Suffolk,SUNOCO,669 OLD TOWN RD,,NY,,BROOKHAVEN,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"669 OLD TOWN RD
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,7-ELEVEN,255 PULASKI RD.,EAST NORTHPORT,NY,11731,HUNTINGTON,SUFFOLK,CONVENIENCE STORE,05/09/2016,"255 PULASKI RD.
EAST NORTHPORT, NY 11731
(40.87641711900005, -73.32789294199995)"
Suffolk,KING KULLEN,31525 MAIN RD,,NY,,SOUTHOLD,SUFFOLK,GROCERY SUPERMARKET,05/09/2016,"31525 MAIN RD
NY
(42.57956696000008, -75.80910585699996)"
Suffolk,SOUTHDOWN ENCORE GAS STATION,235 WALL STREET,HUNTINGTON,NY,11743,HUNTINGTON,SUFFOLK,CONVENIENCE/GAS,05/09/2016,"235 WALL STREET
HUNTINGTON, NY 11743
(40.87964364800007, -73.42531672799998)"
Tioga,DANDI MINI MART,814 WEST RIVER  ROAD,NICHOLS,NY,13812,NICHOLS,TIOGA,CONVENIENCE/GAS,05/09/2016,"814 WEST RIVER ROAD
NICHOLS, NY 13812
(42.025003146000074, -76.38244478099995)"
